millis,mx,my,mz
2025-04-14 12:48:49.694201,-101.879883,-35.888672,-228.588867
2025-04-14 12:48:49.707201,-90.881348,-43.151855,-200.341797
2025-04-14 12:48:49.720201,-76.464844,-45.898438,-164.611816
2025-04-14 12:48:49.733201,-59.802246,-41.308594,-128.491211
2025-04-14 12:48:49.746201,-44.030762,-31.005859,-96.813965
2025-04-14 12:48:49.759201,-30.871582,-17.651367,-74.328613
2025-04-14 12:48:49.772201,-22.253418,-4.797363,-60.791016
2025-04-14 12:48:49.784201,-16.357422,5.798340,-53.552246
2025-04-14 12:48:49.797201,-12.597656,13.549805,-49.780273
2025-04-14 12:48:49.810201,-10.278320,18.737793,-48.388672
2025-04-14 12:48:49.823201,-8.825684,21.875000,-46.398926
2025-04-14 12:48:49.836201,-8.081055,24.230957,-46.923828
2025-04-14 12:48:49.849201,-7.312012,25.830078,-47.058105
2025-04-14 12:48:49.862201,-7.434082,26.696777,-46.228027
2025-04-14 12:48:49.875201,-7.177734,27.270508,-45.910645
2025-04-14 12:48:49.888201,-6.970215,27.795410,-46.105957
2025-04-14 12:48:49.901201,-6.286621,27.758789,-46.582031
2025-04-14 12:48:49.913201,-5.834961,27.929688,-47.375488
2025-04-14 12:48:49.926201,-6.359863,28.369141,-46.582031
2025-04-14 12:48:49.939201,-6.127930,28.430176,-46.789551
2025-04-14 12:48:49.952201,-6.103516,28.552246,-46.643066
2025-04-14 12:48:49.965201,-6.555176,29.211426,-45.874023
2025-04-14 12:48:49.978201,-5.908203,28.613281,-46.228027
2025-04-14 12:48:49.991201,-5.847168,27.905273,-46.813965
2025-04-14 12:48:50.004201,-6.250000,28.881836,-45.764160
2025-04-14 12:48:50.017201,-6.713867,28.540039,-46.691895
2025-04-14 12:48:50.030201,-6.835938,27.612305,-46.765137
2025-04-14 12:48:50.043201,-6.469727,27.221680,-45.861816
2025-04-14 12:48:50.055201,-7.263184,27.819824,-47.302246
2025-04-14 12:48:50.068201,-6.958008,27.905273,-46.520996
2025-04-14 12:48:50.081201,-6.982422,27.770996,-46.179199
2025-04-14 12:48:50.094201,-7.421875,26.599121,-46.606445
2025-04-14 12:48:50.107201,-7.641602,25.903320,-46.423340
2025-04-14 12:48:50.120201,-7.897949,25.256348,-45.483398
2025-04-14 12:48:50.133201,-8.496094,24.487305,-46.374512
2025-04-14 12:48:50.146201,-8.972168,22.473145,-46.020508
2025-04-14 12:48:50.159201,-9.960938,20.678711,-46.374512
2025-04-14 12:48:50.172201,-11.193848,17.468262,-46.936035
2025-04-14 12:48:50.184201,-12.817383,13.708496,-47.448730
2025-04-14 12:48:50.197201,-15.893555,7.983398,-49.523926
2025-04-14 12:48:50.210201,-18.017578,1.367188,-55.249023
2025-04-14 12:48:50.223201,-23.022461,-6.872559,-61.132812
2025-04-14 12:48:50.236201,-28.674316,-16.833496,-70.275879
2025-04-14 12:48:50.249201,-36.364746,-27.050781,-85.876465
2025-04-14 12:48:50.262201,-46.459961,-37.341309,-106.652832
2025-04-14 12:48:50.275201,-59.118652,-44.958496,-131.945801
2025-04-14 12:48:50.288201,-72.351074,-47.839355,-160.571289
2025-04-14 12:48:50.301201,-83.715820,-45.361328,-189.660645
2025-04-14 12:48:50.314201,-92.712402,-37.878418,-212.036133
2025-04-14 12:48:50.326201,-95.666504,-27.258301,-228.381348
2025-04-14 12:48:50.339201,-95.495605,-16.894531,-235.717773
2025-04-14 12:48:50.352201,-95.263672,-7.836914,-240.966797
2025-04-14 12:48:50.365201,-97.070312,-3.039551,-244.592285
2025-04-14 12:48:50.378201,-100.500488,0.537109,-247.119141
2025-04-14 12:48:50.391201,-104.565430,1.806641,-248.132324
2025-04-14 12:48:50.404201,-107.556152,1.062012,-249.255371
2025-04-14 12:48:50.417201,-109.106445,-1.586914,-247.668457
2025-04-14 12:48:50.430201,-108.789062,-3.039551,-244.616699
2025-04-14 12:48:50.443201,-109.179688,-4.650879,-240.820312
2025-04-14 12:48:50.456201,-109.252930,-6.591797,-237.145996
2025-04-14 12:48:50.468201,-110.595703,-8.154297,-232.348633
2025-04-14 12:48:50.481201,-112.255859,-9.167480,-229.284668
2025-04-14 12:48:50.494201,-113.781738,-9.240723,-225.244141
2025-04-14 12:48:50.507201,-115.344238,-9.191895,-221.691895
2025-04-14 12:48:50.520201,-116.540527,-9.204102,-218.151855
2025-04-14 12:48:50.533201,-118.127441,-9.704590,-214.721680
2025-04-14 12:48:50.546201,-120.959473,-10.229492,-211.572266
2025-04-14 12:48:50.559201,-121.997070,-11.083984,-209.033203
2025-04-14 12:48:50.572201,-123.791504,-10.559082,-206.542969
2025-04-14 12:48:50.585201,-124.682617,-10.217285,-204.809570
2025-04-14 12:48:50.598201,-126.721191,-10.388184,-203.601074
2025-04-14 12:48:50.610201,-126.879883,-10.241699,-203.369141
2025-04-14 12:48:50.623201,-125.488281,-9.301758,-203.894043
2025-04-14 12:48:50.636201,-124.719238,-8.654785,-204.809570
2025-04-14 12:48:50.649201,-125.366211,-7.153320,-206.970215
2025-04-14 12:48:50.662201,-125.964355,-6.933594,-210.021973
2025-04-14 12:48:50.675201,-125.170898,-6.494141,-211.315918
2025-04-14 12:48:50.688201,-125.061035,-5.419922,-213.476562
2025-04-14 12:48:50.701201,-125.012207,-3.918457,-215.893555
2025-04-14 12:48:50.714201,-126.550293,-2.954102,-219.763184
2025-04-14 12:48:50.727201,-128.613281,-2.355957,-222.436523
2025-04-14 12:48:50.740201,-130.944824,-1.367188,-225.268555
2025-04-14 12:48:50.753201,-133.032227,-0.231934,-228.808594
